"","kingdom","phylum","class","order","family","genus"
"d5df60d3375f51c24b9f662c54bca531","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia"
"60738250f57ebeca6522f20ac457a607","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Oceanobacillus"
"d64f902eaa1128186c129281c5fedf6d","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"b8cfa53f1c39844b0dec254bdfce7491","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"09cad3f3f1428db15c61ee343e2afa50","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Oceanobacillus"
"0927eb0600451be4e75138821428c07d","Bacteria","Firmicutes","Bacilli","Staphylococcales","Gemellaceae","Gemella"
"2a5400990609a72a92b40c37a0dd2db8","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"d647cd3925d489c730480ea4a4323f58","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"6761846ecaee2387df3a1c030d368011","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia"
"89f0433f72f7b06013a9da16c4ec6b14","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"18785c3259c72be632e7b6bbfbad158f","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"f265751693aa3f58525f69d5c76d1bee","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas"
"67cb821e441f83d90ab04d36589f78e9","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia"
"f7a8fd3c7321f2e2cb8cb499d85f1bbd","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"602163dfcbffcbab76722b5969e400bf","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella"
"4c4f8b6cb4650a58380ce9d62a65fb77","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"2b94993b27ba6e933540d4bf78b81048","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"656e4f2f5a9bf5bbd789d7f2406ffe8f","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"dddc81904ccc1848ebbc68787593b501","Bacteria","Firmicutes","Bacilli","Staphylococcales","Gemellaceae","Gemella"
"bf55c61c6f0b0ee32b7fa0894532d5b6","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"2f8e23050d2cae469359ac9f93ab49c2","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"ff21a9c4b8ecc27ca5627190e5f514ce","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"cc2468ad6d1074c11f307171d65a2bbd","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"e2ac20da82c718a34d3cfbc641ab481f","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"5950a60b1dcf56134fbd4f21aeead303","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"35dfdd581f217da68353ac58d134b24c","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Comamonas"
"e97898bedd3c926911daa162bc702e37","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"a24a9ae1618b4cd60f9c67351df617e6","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium"
"87b9451c9ace5c5ee18c9140cca66e67","Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces"
"9386d84904ed5f1928ae3d5cf4a6629c","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Veillonella"
"e1536b303b01351160703c2d4775e0c2","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"88523f3ed6c735e8cfbb39fa66dd956f","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Veillonella"
"2615a3341f7baed071d3459541efb780","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"694c37fbab9cbb95114d08f0acdc7b4a","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Comamonas"
"74e55a4a34645f39d6e6d466b0ca9aac","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia"
"441d2d8c280905a19277872acda57203","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia"
"7d6fc89ab8433665be8b6f788e372c2b","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"eab134b66aa0a686fe211e8a9985b761","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter"
"d872e9c544767446a11438c9b80bc1ae","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella"
"9e381e350babc8c27953e939f04669ca","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"a758ce86dae26370b86f3c94726c7e45","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia"
"6a10eb8a5828d53e002af525302e01a5","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","Neisseria"
"3e9b75a7a9ee78275f198f7bb2286141","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoanaerobaculum"
"4e47956c626e1bf654e9693dbda138bd","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia"
"c6f3eca0f32e2d82465ce61748cf4f2f","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"c96b109c6389ccba802a931b0959f2c9","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Granulicatella"
"4fdf4b9468e8c7fc63b07fcfec9c4a7f","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"65fc0ee4208fc6b932b1526eff0f3513","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Granulicatella"
"55eb7a836f7785a5e69754602924fb61","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"f8be5e6630cc42631462490f611e96fa","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"864c2a6ec2a9cd4203ab56d7dabc4540","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"48d83a49c52a9c97b2027f1a40d677f6","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia"
"600535f62a4809167344be3a6b77722b","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"cb16ff198f0edea92d8ac68417b0148d","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia"
"03f2e4834fbd2cd47227778a85777f29","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"ac88ce8429a6ea1c9effd2f8bb0c7799","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"4dcaa81a1b6ca3f787c4179648fa73a1","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Oribacterium"
"1b2f898f627c403b63bfc88ce3a79f42","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","Neisseria"
"ac5cb89eb39b74fc75b10baef2360800","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"250afaf6289bdb402f5cf354c0e62264","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"b2a5233941bb387583d48173803ac54e","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter"
"a31f7c06145b81610e1bf72947403266","Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus"
"8ce7a9ca6b37d5bb4a56220b1834ceed","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia"
"64604bbfcaca6bdaad4cbcb11663e3de","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium"
"a613c636df436fe1b4ee95d80197f448","Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces"
"2ae95f8ebe8289b4e0f02f79fbfc5bee","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"bddc885729117fe83b53a9e0f001bed4","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia"
"cff85ba82c7eea741d3ed36ca05565bb","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"9f900635ab613d7dec81eb9872d7e863","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium"
"eb5aaeed7daf9167fa531487b3ab2f9f","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"085cf868a221a59fb901f47dde4b6c43","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"57ee9f90566687bfaf664d2efe531fdf","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Asinibacterium"
"f715095fad33e42e3efa63ca794393d1","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"09351bc808c738fb5ce6d63f5b08c8f5","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"c9eabcffbe883ee3a3e0818f494061ec","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Dolosigranulum"
"078ff50e1ec0d0130e2c16df50320776","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Catonella"
"f82fb4f6cd2971a175ab5c4166252905","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"8452364606a6f17fca5e1bb93959b3c5","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"20cdd7a0609826b4724eddba8533e801","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia"
"a05b97ccc296590a3624bc7d37cbdc1b","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"68eb8181bd1168fc90b496f1f8862134","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"d9d372a483432b120736625998ae7720","Eukaryota","Vertebrata","Mammalia","Mammalia","Mammalia","Mammalia"
"4a253119ebe967c666c507c49c3e5283","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"a55ba4d88826f1eda9bd30b13727184f","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Catonella"
"978c0828ea80d404c025b66cc9c682e1","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"e69d8f6eaaf317807518923b4132c8bf","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"b3279f3c1562ea52140242543a1756d3","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium"
"6b2da8aea3822c6ab1a0bc640ef14137","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"2f26d0b07ee6061d6e26a6bb58c7c688","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"7d23df573be34d81233bdd8a4db6d19c","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","Mogibacterium"
"8f165e60765403e72d13fd2001d2aace","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium"
"b21f5fc2072e113299e81e1887dc4449","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"aee179b09f7533c62407e374bec09e9d","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Roseisolibacter"
"85b73f8537489c08dd446643a009b45c","Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Unassigned"
"9215e997eb92900fba058c8331107e9d","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia"
"7190eed9142344f9ad6551c3c3b9e216","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"445ffaf18bdbddc2960f7aca14b7dc6d","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella"
"925589e1752f064f6a22b92c7014f6b1","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"1836cd39d413a40bdba0899aca78845e","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"f27ad504024a9bd779e5deb76ff96a93","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"bc8b38158b2005d322c44a53339d3653","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus"
"8313699b9fc77fb303f30e9d0b454e08","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Peptostreptococcus"
"94ee0d0bfbf406a67f490d700b74fb27","Bacteria","Firmicutes","Bacilli","Staphylococcales","Gemellaceae","Gemella"
"9ebf0c55bda7f820a768d0fafbc80b1a","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella"
"115d3a1ce9f00023bfdba382704c04e4","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella"
"c92b6e02dead5afea06be7aa2d25c6b9","Bacteria","Firmicutes","Bacilli","Staphylococcales","Gemellaceae","Gemella"
"0a8fe35a4b1d17572293cefe47284631","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"b8b5842b13cbd4fc99c7dba2ed6e9ed8","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"87e638420a9f8750b4d7da31f0f75c98","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"a7f1fb3475e9ada971959abd54994af9","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"f3491066cb32d19cf1976228a9a412a2","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"eeb4df04711cea9b9e94721c5ca69ba7","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Veillonella"
"ff2cfae2df5bd9977acdb22758e95ff3","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"a3fdbdb914b3a00f3cfd31a68c2a086a","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"4560e05d6118925f3a8844858a6a53f6","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium"
"557ee9ce81b2c90d45616a6875a1bc27","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia"
"d59d0980675fd7d3971bc4fd3228c6f8","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"8a688b80d24cb11f54e9ba4887c0b5ea","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"b9ba48ffc51e320e4c06248db9ed9521","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium"
"a5c6cad0490c8e4d4b7c821f4448e84c","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"11b744ba2588fb81616609e57610a564","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas"
"eb10c57e8d3c5ae76c5fad17cbe509f5","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"a6d2c7f33212d1c97947be38f664758e","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia"
"1f8667025d474d7d00b075a0bb5828a9","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Alcaligenaceae","Unassigned"
"6328a2493b21729140a5ab4ea813255d","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"d09ecf6c1975fa3872e856d29ae5c116","Bacteria","Firmicutes","Bacilli","Staphylococcales","Gemellaceae","Gemella"
"a19074ca3e6888a358703f97dc53d654","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"51d7754083ff2dab1ddf28eec4612cdf","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"3bfd184348ba2807ee98156e7d6e26b8","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Veillonella"
"949895abdae2850a37026d0ba2c764bc","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Oribacterium"
"48fd1f0ce6729d9ce0a14232f4ba1adc","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia"
"a779327cff39eef6508c01e2c43850b9","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Dolosigranulum"
"9ec8a8e0fa1dcda195ce1a3d471df6fb","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"5f2164086987cd5310ff4480278ea921","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","Neisseria"
"dcb81be99d8b832eb8fe96480bb8ae0e","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"6a85b19b407deead205141be7939c571","Eukaryota","Vertebrata","Mammalia","Mammalia","Mammalia","Mammalia"
"e9031133cac768112460057c7b6d3ca1","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Granulicatella"
"174d3033f0fc1d0fbd268e8c68058eef","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia"
"808a870975a87d930928034bfb9937e2","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"1b5b8c8d2f3b5876b68ea7d7e02acf18","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas"
"6942be81c4871c6b675c0a3c75237819","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Oceanobacillus"
"85c4e44fadb0b4a39299911b598372c7","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"4c788aae1ac2b8686d365355358c7310","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia"
"8bde43a9a40dc2894092c5d457359f85","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Granulicatella"
"ae1a5468987db3f092e3f8e407b97b14","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Lawsonella"
"332b836fb7830ee491a604bfc46c7b13","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"3b204ec36b3061c7691bb5eb29e0483b","Bacteria","Firmicutes","Bacilli","Staphylococcales","Gemellaceae","Gemella"
"6a1bca54b4f1536c452e1ecc43c676cd","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"2d519cb099aac97447a0746c8c43cd15","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas"
"2b5ccb18c3c3ade26b87fada93a1724e","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"ee92f81795ec10864a11d02d89be240d","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia"
"236bdd6a74cf628429826ff8d12cddc2","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"7ba6be3c60acb876a2d3f2503dbaf5d9","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"e51ad7e81a18926cefa52192dcf517c4","Bacteria","Actinobacteriota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"cddee7ef188553d5d5bf2ddd0241a2a7","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"872794641dae3bcacbf7434e67be83e4","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella"
"b75665a7a1c28c629719600c717f6185","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"c881a916c5c13bab0732bbc96741943f","Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Unassigned"
